,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Long Term Capital Lease Obligation,82651700000.0,80407300000.0,76150300000.0,58091800000.0
Long Term Debt,413693600000.0,363589300000.0,357402200000.0,380438900000.0
Long Term Provisions,2082200000.0,2342900000.0,16088900000.0,15959900000.0
Current Liabilities,748417100000.0,830684700000.0,569303800000.0,602215100000.0
Other Current Liabilities,70250000000.0,62510700000.0,59673200000.0,33765200000.0
Current Debt And Capital Lease Obligation,197415000000.0,201345400000.0,111766100000.0,216224700000.0
Current Capital Lease Obligation,6562500000.0,5607900000.0,2406200000.0,1551200000.0
Current Debt,190852500000.0,195737500000.0,109359900000.0,214673500000.0
Current Provisions,27292800000.0,29253900000.0,19502800000.0,20393900000.0
Payables,240252400000.0,323981700000.0,182419000000.0,136651400000.0
Other Payable,5643000000.0,4782900000.0,4311300000.0,3933300000.0
Dividends Payable,310700000.0,335000000.0,4654400000.0,169800000.0
Total Tax Payable,9800000.0,14179800000.0,8256600000.0,328500000.0
Accounts Payable,240242600000.0,304684000000.0,165196700000.0,132219800000.0
Total Assets,1881087700000.0,1875286300000.0,1609920300000.0,1508635600000.0
Total Non Current Assets,1320958400000.0,1255292700000.0,1090095400000.0,1076118100000.0
Other Non Current Assets,13111200000.0,20078300000.0,12761900000.0,-600000.0
Non Current Prepaid Assets,11474300000.0,20866800000.0,8417000000.0,15784200000.0
Non Current Deferred Taxes Assets,,0.0,35300000.0,35800000.0
Investmentin Financial Assets,13380600000.0,7581400000.0,4238200000.0,2986500000.0
Held To Maturity Securities,100000.0,100000.0,100000.0,100000.0
Available For Sale Securities,13380600000.0,7581300000.0,4238100000.0,2986400000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,2878500000.0
Long Term Equity Investment,217006500000.0,184154900000.0,195496400000.0,215321100000.0
Investmentsin Joint Venturesat Cost,,140633400000.0,161009200000.0,
Investments In Other Ventures Under Equity Method,,,195496400000.0,215321100000.0
Investmentsin Associatesat Cost,,43521500000.0,34487200000.0,
Investmentsin Subsidiariesat Cost,,,,0.0
Investment Properties,100000.0,300000.0,500000.0,328700000.0
Goodwill And Other Intangible Assets,128141900000.0,127577800000.0,99052900000.0,80860600000.0
Other Intangible Assets,116102100000.0,115538000000.0,99052900000.0,80860600000.0
Goodwill,12039800000.0,12039800000.0,,
Net PPE,901098500000.0,865766000000.0,713330400000.0,698124400000.0
Accumulated Depreciation,-271147300000.0,-217132400000.0,-166933400000.0,-137985200000.0
Gross PPE,901098500000.0,1082898400000.0,880263800000.0,836109600000.0
Construction In Progress,56450500000.0,49798900000.0,76454200000.0,99485100000.0
Other Properties,844648000000.0,424043500000.0,357831200000.0,298492400000.0
Machinery Furniture Equipment,499518000000.0,465017000000.0,324981300000.0,320272300000.0
Buildings And Improvements,126107600000.0,115913800000.0,96921600000.0,93671700000.0
Land And Improvements,26127500000.0,25259700000.0,21266300000.0,21454800000.0
Properties,2905400000.0,2865500000.0,2809200000.0,2733300000.0
Current Assets,560129300000.0,619993600000.0,519824900000.0,432517500000.0
Other Current Assets,21676500000.0,18309800000.0,12481600000.0,
Hedging Assets Current,187400000.0,118000000.0,53000000.0,158300000.0
Assets Held For Sale Current,168000000.0,126600000.0,215000000.0,210700000.0
Restricted Cash,838200000.0,776500000.0,5425400000.0,3032200000.0
Prepaid Assets,19790700000.0,17090400000.0,14135500000.0,18318000000.0
Inventory,380691900000.0,421787400000.0,267060200000.0,222426000000.0
Other Inventories,412200000.0,258500000.0,265500000.0,203300000.0
Finished Goods,236141600000.0,222447500000.0,185050300000.0,168099400000.0
Work In Process,30078200000.0,33999900000.0,15736800000.0,10115200000.0
Raw Materials,114059900000.0,165081500000.0,66007600000.0,44008100000.0
Other Receivables,1426400000.0,17006900000.0,2146800000.0,65726400000.0
Taxes Receivable,9691100000.0,8948900000.0,8822900000.0,8173700000.0
Accounts Receivable,67237800000.0,97074700000.0,78347700000.0,53780200000.0
Allowance For Doubtful Accounts Receivable,-2319700000.0,-1963100000.0,-2868600000.0,-1929000000.0
Gross Accounts Receivable,69557500000.0,99037800000.0,81216300000.0,55709200000.0
Cash Cash Equivalents And Short Term Investments,79237600000.0,66013100000.0,143618400000.0,60692000000.0
Other Short Term Investments,56110400000.0,44422700000.0,67942700000.0,52695700000.0
Cash And Cash Equivalents,23127200000.0,21590400000.0,75675700000.0,7996300000.0
Cash Equivalents,17855300000.0,13958500000.0,71977100000.0,4643400000.0
Cash Financial,5271900000.0,7631900000.0,3698600000.0,3352900000.0
