,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Land And Improvements,27335000000.0,25639000000.0,23960000000.0,5843000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,575013000000.0,520279000000.0,547529000000.0,766432000000.0
Other Current Assets,129243000000.0,980000000.0,1089000000.0,1071000000.0
Hedging Assets Current,1283000000.0,561000000.0,501000000.0,2792000000.0
Assets Held For Sale Current,0.0,0.0,2244000000.0,0.0
Restricted Cash,52797000000.0,51665000000.0,34957000000.0,23267000000.0
Prepaid Assets,19759000000.0,16201000000.0,13832000000.0,66360000000.0
Inventory,2576000000.0,3750000000.0,2660000000.0,1569000000.0
Other Receivables,61403000000.0,46554000000.0,25996000000.0,25313000000.0
Taxes Receivable,77269000000.0,77224000000.0,112445000000.0,135665000000.0
Accounts Receivable,39815000000.0,40562000000.0,36377000000.0,46058000000.0
Allowance For Doubtful Accounts Receivable,-50097000000.0,-44956000000.0,-43524000000.0,-45928000000.0
Gross Accounts Receivable,89912000000.0,85518000000.0,79901000000.0,91986000000.0
Cash Cash Equivalents And Short Term Investments,402096000000.0,282782000000.0,317428000000.0,464337000000.0
Other Short Term Investments,330302000000.0,221823000000.0,236569000000.0,328830000000.0
Cash And Cash Equivalents,71794000000.0,60959000000.0,80859000000.0,135507000000.0
Cash Equivalents,47961000000.0,29719000000.0,37328000000.0,119487000000.0
Cash Financial,29628000000.0,31240000000.0,43531000000.0,16020000000.0
