,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Held To Maturity Securities,13788700000.0,11194900000.0,6104900000.0,2057300000.0
Available For Sale Securities,48064700000.0,24970600000.0,19485900000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,24130000000.0,13355600000.0,40100000.0,20900000.0
Trading Securities,,,13340900000.0,13433600000.0
Long Term Equity Investment,26187000000.0,22025100000.0,24076900000.0,20983400000.0
Investmentsin Associatesat Cost,26187000000.0,22025100000.0,24076900000.0,20983400000.0
Goodwill And Other Intangible Assets,8501200000.0,9568600000.0,8478500000.0,6284000000.0
Other Intangible Assets,8501200000.0,9568600000.0,8478500000.0,6284000000.0
Net PPE,57627900000.0,57539000000.0,60276700000.0,62358600000.0
Accumulated Depreciation,-56445900000.0,-51157800000.0,-46075500000.0,-40337600000.0
Gross PPE,57627900000.0,108696800000.0,106352200000.0,102696200000.0
Construction In Progress,1220900000.0,1491300000.0,2364000000.0,2046400000.0
Other Properties,56407000000.0,6382700000.0,5849300000.0,5304500000.0
Machinery Furniture Equipment,71463700000.0,68347900000.0,66401700000.0,64394500000.0
Buildings And Improvements,34039400000.0,30723400000.0,29872500000.0,29086100000.0
Land And Improvements,1749600000.0,1751500000.0,1864700000.0,1864700000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,94353300000.0,105722200000.0,113704800000.0,86492000000.0
Other Current Assets,2694600000.0,10000000.0,2794500000.0,
Hedging Assets Current,,0.0,6500000.0,3800000.0
Restricted Cash,342300000.0,613700000.0,490900000.0,568800000.0
Prepaid Assets,2253100000.0,1597400000.0,1694500000.0,1575100000.0
Inventory,17563900000.0,14724100000.0,17892700000.0,12823200000.0
Other Inventories,230300000.0,235400000.0,270400000.0,255600000.0
Finished Goods,8731900000.0,7071500000.0,7302600000.0,4711400000.0
Work In Process,400900000.0,424400000.0,480000000.0,515500000.0
Raw Materials,8200800000.0,6992800000.0,9839700000.0,7340700000.0
Other Receivables,237100000.0,5245300000.0,4053500000.0,4055500000.0
Taxes Receivable,389100000.0,860000000.0,1095000000.0,1470000000.0
Accounts Receivable,27194700000.0,21584900000.0,22746800000.0,15119100000.0
Allowance For Doubtful Accounts Receivable,-1214700000.0,-1169000000.0,-1176400000.0,-713200000.0
Gross Accounts Receivable,28409400000.0,22753900000.0,23923200000.0,15832300000.0
Cash Cash Equivalents And Short Term Investments,46663000000.0,61086800000.0,65724900000.0,50876500000.0
Other Short Term Investments,44400000000.0,59276600000.0,62253400000.0,47091200000.0
Cash And Cash Equivalents,2263000000.0,1810200000.0,3471500000.0,3785300000.0
Cash Equivalents,0.0,14400000.0,739100000.0,1119400000.0
Cash Financial,2263000000.0,1795800000.0,2732400000.0,2665900000.0
