,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Investing Cash Flow,-168041600000.0,-47751200000.0,-261262600000.0,-341702200000.0
Cash Flow From Continuing Investing Activities,,-47751200000.0,-261262600000.0,-341702200000.0
Net Other Investing Changes,-55296100000.0,8975200000.0,-2112200000.0,-973400000.0
Interest Received Cfi,9734400000.0,6529400000.0,4275000000.0,11044800000.0
Dividends Received Cfi,681100000.0,-664400000.0,198800000.0,6435800000.0
Net Investment Purchase And Sale,54751800000.0,83415400000.0,-67235200000.0,-56784000000.0
Sale Of Investment,83650500000.0,253868600000.0,380859900000.0,345358000000.0
Purchase Of Investment,-28898700000.0,-170453200000.0,-448095100000.0,-402142000000.0
Net Business Purchase And Sale,193700000.0,3376400000.0,2159200000.0,-6119900000.0
Sale Of Business,193700000.0,3376400000.0,2258200000.0,214500000.0
Purchase Of Business,,0.0,-99000000.0,-6334400000.0
Net Intangibles Purchase And Sale,-96030500000.0,-61290200000.0,-84297500000.0,-153828600000.0
Purchase Of Intangibles,-96030500000.0,-61290200000.0,-84297500000.0,-153828600000.0
Net PPE Purchase And Sale,-82076000000.0,-88093000000.0,-114250700000.0,-141476900000.0
Sale Of PPE,2850300000.0,2301000000.0,3505800000.0,1714800000.0
Purchase Of PPE,-84926300000.0,-90394000000.0,-117756500000.0,-143191700000.0
Operating Cash Flow,353880100000.0,142828300000.0,290005100000.0,266329400000.0
Cash Flow From Continuing Operating Activities,,142828300000.0,290005100000.0,266329400000.0
Taxes Refund Paid,-31789900000.0,-19096400000.0,-21045600000.0,-17849400000.0
Change In Working Capital,-31271300000.0,-99279600000.0,18918000000.0,51125600000.0
Change In Other Working Capital,,36022200000.0,-77790200000.0,97837700000.0
Change In Other Current Liabilities,7064300000.0,-19714700000.0,30858400000.0,-60791000000.0
Change In Other Current Assets,-26449300000.0,-51829100000.0,25446100000.0,-27663600000.0
Change In Payables And Accrued Expense,,-70299900000.0,57481500000.0,-80848100000.0
Change In Payable,69448500000.0,-70299900000.0,57481500000.0,-80848100000.0
Change In Account Payable,,-51080200000.0,6606500000.0,-76794300000.0
Change In Inventory,-56653600000.0,4687400000.0,37975100000.0,23251800000.0
Change In Receivables,-29486900000.0,1854500000.0,-55052900000.0,99338800000.0
Changes In Account Receivables,,2610800000.0,-11183500000.0,79131100000.0
Other Non Cash Items,88153300000.0,87011000000.0,225858200000.0,60856200000.0
Stock Based Compensation,,180500000.0,90400000.0,47000000.0
Unrealized Gain Loss On Investment Securities,,-528600000.0,-199100000.0,3890500000.0
Provisionand Write Offof Assets,20587500000.0,14588500000.0,7757100000.0,20249600000.0
Asset Impairment Charge,,4677400000.0,-2421600000.0,11194900000.0
Deferred Tax,7040600000.0,42204900000.0,25410700000.0,3644500000.0
Deferred Income Tax,,42204900000.0,25410700000.0,3644500000.0
Depreciation Amortization Depletion,,239317100000.0,229638100000.0,207632100000.0
Depreciation And Amortization,248603600000.0,239317100000.0,229638100000.0,207632100000.0
Depreciation,248603600000.0,239317100000.0,229638100000.0,207632100000.0
Operating Gains Losses,,-13874300000.0,-51863100000.0,38522500000.0
Pension And Employee Benefit Expense,-14950700000.0,0.0,848100000.0,0.0
Earnings Losses From Equity Investments,,740600000.0,3789600000.0,10000000000.0
Gain Loss On Investment Securities,-881700000.0,-7339600000.0,-15614200000.0,5202800000.0
Net Foreign Currency Exchange Gain Loss,37466100000.0,-8217200000.0,-43981200000.0,20187800000.0
Gain Loss On Sale Of Business,,,0.0,0.0
Net Income From Continuing Operations,26898700000.0,-112372200000.0,-142138000000.0,-112984100000.0
