,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Other Properties,53545700000.0,769900000.0,769200000.0,744300000.0
Machinery Furniture Equipment,51244500000.0,47846700000.0,45770600000.0,44444400000.0
Buildings And Improvements,26881000000.0,23964600000.0,23197600000.0,23284600000.0
Land And Improvements,7987100000.0,6444900000.0,6441600000.0,6404500000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,165351600000.0,151523300000.0,120266000000.0,75801100000.0
Other Current Assets,5539800000.0,5412500000.0,4500000.0,
Hedging Assets Current,23400000.0,0.0,8800000.0,
Assets Held For Sale Current,0.0,81300000.0,134900000.0,138600000.0
Restricted Cash,567900000.0,558000000.0,428900000.0,2221500000.0
Prepaid Assets,2418000000.0,3294200000.0,3963000000.0,1427400000.0
Inventory,62106400000.0,61529800000.0,37986000000.0,33898100000.0
Finished Goods,36113300000.0,32933100000.0,20299000000.0,19774900000.0
Work In Process,1871100000.0,1950200000.0,1334600000.0,934200000.0
Raw Materials,24122000000.0,26646500000.0,16352400000.0,13189000000.0
Other Receivables,7545600000.0,7094400000.0,4090100000.0,4749100000.0
Taxes Receivable,,,11800000.0,17000000.0
Accounts Receivable,46369400000.0,38714500000.0,26038000000.0,17952200000.0
Allowance For Doubtful Accounts Receivable,-3051300000.0,-2389500000.0,-1853100000.0,-1551200000.0
Gross Accounts Receivable,49428700000.0,41104000000.0,27891100000.0,19503400000.0
Cash Cash Equivalents And Short Term Investments,51336000000.0,40251100000.0,47609100000.0,15411600000.0
Other Short Term Investments,46105000000.0,34033900000.0,44145200000.0,9773300000.0
Cash And Cash Equivalents,5231000000.0,6217200000.0,3463900000.0,5638300000.0
Cash Equivalents,583800000.0,627100000.0,260600000.0,243200000.0
Cash Financial,4647200000.0,5590100000.0,3203300000.0,5395100000.0
