,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Payables,198600000000.0,238360000000.0,178790000000.0,133790000000.0
Other Payable,7310000000.0,7710000000.0,3990000000.0,5020000000.0
Dividends Payable,510000000.0,460000000.0,500000000.0,530000000.0
Total Tax Payable,93450000000.0,157450000000.0,99690000000.0,65860000000.0
Accounts Payable,105150000000.0,80450000000.0,78600000000.0,67400000000.0
Total Assets,1436510000000.0,1415140000000.0,1307590000000.0,1208990000000.0
Total Non Current Assets,333810000000.0,332040000000.0,314790000000.0,306620000000.0
Other Non Current Assets,28060000000.0,3100000000.0,4150000000.0,2980000000.0
Non Current Prepaid Assets,30530000000.0,25200000000.0,15570000000.0,13050000000.0
Non Current Deferred Assets,1140000000.0,1500000000.0,2280000000.0,2860000000.0
Non Current Deferred Taxes Assets,33070000000.0,37080000000.0,39310000000.0,28280000000.0
Other Investments,370000000.0,,,
Investmentin Financial Assets,24150000000.0,12810000000.0,7710000000.0,8770000000.0
Available For Sale Securities,24150000000.0,12810000000.0,7710000000.0,8770000000.0
Goodwill And Other Intangible Assets,27250000000.0,30210000000.0,23030000000.0,19930000000.0
Other Intangible Assets,8670000000.0,12340000000.0,5050000000.0,2830000000.0
Goodwill,18580000000.0,17870000000.0,17980000000.0,17100000000.0
Net PPE,190240000000.0,194820000000.0,196440000000.0,198410000000.0
Accumulated Depreciation,-221140000000.0,-195260000000.0,-175480000000.0,-155030000000.0
Gross PPE,190240000000.0,390080000000.0,371920000000.0,353440000000.0
Construction In Progress,12340000000.0,12050000000.0,9260000000.0,9060000000.0
Other Properties,177900000000.0,20620000000.0,20580000000.0,20390000000.0
Machinery Furniture Equipment,192770000000.0,176080000000.0,161120000000.0,139520000000.0
Buildings And Improvements,170990000000.0,170070000000.0,170630000000.0,174100000000.0
Land And Improvements,12940000000.0,11260000000.0,10330000000.0,10370000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1102700000000.0,1083100000000.0,992800000000.0,902370000000.0
Other Current Assets,97070000000.0,2970000000.0,2730000000.0,1290000000.0
Hedging Assets Current,1910000000.0,3880000000.0,4950000000.0,4250000000.0
Current Deferred Assets,10350000000.0,10740000000.0,7960000000.0,6210000000.0
Restricted Cash,7610000000.0,2260000000.0,12140000000.0,11370000000.0
Prepaid Assets,28380000000.0,94740000000.0,152910000000.0,92090000000.0
Inventory,280000000.0,200000000.0,80000000.0,50000000.0
Finished Goods,50000000.0,30000000.0,0.0,0.0
Raw Materials,230000000.0,170000000.0,80000000.0,50000000.0
Other Receivables,102300000000.0,130030000000.0,112310000000.0,110720000000.0
Taxes Receivable,80000000.0,13210000000.0,15100000000.0,13820000000.0
Accounts Receivable,410490000000.0,340740000000.0,300790000000.0,305320000000.0
Allowance For Doubtful Accounts Receivable,-5380000000.0,-4650000000.0,-5570000000.0,-5550000000.0
Gross Accounts Receivable,415870000000.0,345390000000.0,306360000000.0,310870000000.0
Cash Cash Equivalents And Short Term Investments,492480000000.0,484330000000.0,383830000000.0,357250000000.0
Other Short Term Investments,421250000000.0,359450000000.0,315380000000.0,270790000000.0
Cash And Cash Equivalents,71230000000.0,124880000000.0,68450000000.0,86460000000.0
Cash Equivalents,49990000000.0,,,8050000000.0
Cash Financial,21160000000.0,124880000000.0,68450000000.0,86460000000.0
