,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Inventory,3901900000.0,4319000000.0,2495000000.0,7378000000.0
Finished Goods,3145000000.0,3714000000.0,1990000000.0,
Raw Materials,756000000.0,605000000.0,505000000.0,
Other Receivables,1533400000.0,1774000000.0,1399000000.0,733000000.0
Accounts Receivable,22342300000.0,17676000000.0,13311000000.0,10272000000.0
Allowance For Doubtful Accounts Receivable,-1823000000.0,-1919000000.0,-1683000000.0,
Gross Accounts Receivable,24165000000.0,19595000000.0,14994000000.0,
Cash Cash Equivalents And Short Term Investments,12142100000.0,10843000000.0,14230000000.0,6435000000.0
Other Short Term Investments,7807900000.0,5013000000.0,9978000000.0,2628000000.0
Cash And Cash Equivalents,4334200000.0,5830000000.0,4252000000.0,3807000000.0
Cash Equivalents,535000000.0,483000000.0,386000000.0,
Cash Financial,3799000000.0,5347000000.0,3866000000.0,4668000000.0
