,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Other Current Liabilities,2431850000.0,2961690000.0,2770220000.0,
Current Debt And Capital Lease Obligation,3711840000.0,6678840000.0,6440640000.0,7109450000.0
Current Capital Lease Obligation,1727080000.0,1406420000.0,1306140000.0,1396600000.0
Current Debt,1984760000.0,5272420000.0,5134500000.0,5712850000.0
Pensionand Other Post Retirement Benefit Plans Current,1310500000.0,1188230000.0,970110000.0,720460000.0
Current Provisions,1110220000.0,1083770000.0,496990000.0,68300000.0
Payables,10851070000.0,14397160000.0,9465370000.0,8695990000.0
Other Payable,4274560000.0,3318350000.0,1923950000.0,1441750000.0
Dividends Payable,22530000.0,22500000.0,23880000.0,20780000.0
Total Tax Payable,2210920000.0,2560390000.0,1553580000.0,566650000.0
Accounts Payable,8640150000.0,8495920000.0,5963960000.0,6666810000.0
Total Assets,116094590000.0,107561440000.0,93989480000.0,87534910000.0
Total Non Current Assets,56564340000.0,50397720000.0,42586830000.0,43404350000.0
Other Non Current Assets,1503830000.0,849660000.0,1013120000.0,
Non Current Prepaid Assets,746940000.0,545530000.0,160260000.0,1319910000.0
Non Current Deferred Assets,279400000.0,243250000.0,444650000.0,
Non Current Deferred Taxes Assets,2422400000.0,1616110000.0,1260720000.0,2157460000.0
Financial Assets,23250000.0,344440000.0,335000000.0,18470000.0
Investmentin Financial Assets,4565220000.0,3939190000.0,3614340000.0,3521250000.0
Available For Sale Securities,4565220000.0,3939190000.0,3614340000.0,42550000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,1016600000.0
Trading Securities,,,,2462100000.0
Goodwill And Other Intangible Assets,31149080000.0,29043450000.0,22400150000.0,22292000000.0
Other Intangible Assets,1563190000.0,1695390000.0,1074480000.0,887260000.0
Goodwill,29585890000.0,27348060000.0,21325670000.0,21404740000.0
Net PPE,9772720000.0,8802690000.0,7826240000.0,8009950000.0
Accumulated Depreciation,-8024060000.0,-6908880000.0,-4935570000.0,-2161940000.0
Gross PPE,9772720000.0,15711570000.0,12761810000.0,10171890000.0
Construction In Progress,54600000.0,109840000.0,31270000.0,73800000.0
Other Properties,9718120000.0,950000.0,1310000.0,6236410000.0
Machinery Furniture Equipment,5596600000.0,5231260000.0,4301140000.0,3223430000.0
Buildings And Improvements,12145460000.0,10369520000.0,8428090000.0,638250000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,59530250000.0,57163720000.0,51402650000.0,44130560000.0
Other Current Assets,8387790000.0,8085110000.0,4179790000.0,
Hedging Assets Current,159880000.0,1092400000.0,776630000.0,306110000.0
Current Deferred Assets,769960000.0,468420000.0,523230000.0,
Restricted Cash,22530000.0,22500000.0,23880000.0,20780000.0
Prepaid Assets,3042140000.0,3144360000.0,2888690000.0,2972430000.0
Other Receivables,287540000.0,14027200000.0,9734270000.0,9865650000.0
Taxes Receivable,5139730000.0,4833540000.0,1798900000.0,1422850000.0
Accounts Receivable,25206320000.0,9681480000.0,9294820000.0,8352520000.0
Allowance For Doubtful Accounts Receivable,-847030000.0,-186340000.0,-841390000.0,-640730000.0
Gross Accounts Receivable,12102260000.0,9867820000.0,10136210000.0,8993250000.0
Cash Cash Equivalents And Short Term Investments,25648600000.0,23893820000.0,26386110000.0,21190220000.0
Other Short Term Investments,15207470000.0,15625350000.0,18674670000.0,11310210000.0
Cash And Cash Equivalents,10441130000.0,8268470000.0,7711440000.0,9880010000.0
Cash Equivalents,427000000.0,793000000.0,1954670000.0,5135100000.0
Cash Financial,10014130000.0,7475470000.0,5756770000.0,4744910000.0
