,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Total Tax Payable,21870000000.0,21200000000.0,21160000000.0,15760000000.0
Accounts Payable,414950000000.0,438380000000.0,285350000000.0,183000000000.0
Total Assets,2248170000000.0,2230620000000.0,1896990000000.0,1695280000000.0
Total Non Current Assets,1355060000000.0,1245190000000.0,1220710000000.0,1032460000000.0
Other Non Current Assets,42880000000.0,2140000000.0,8390000000.0,7370000000.0
Non Current Prepaid Assets,,2460000000.0,5430000000.0,5040000000.0
Non Current Deferred Taxes Assets,13280000000.0,12070000000.0,8870000000.0,9100000000.0
Financial Assets,1810000000.0,6860000000.0,10750000000.0,490000000.0
Investmentin Financial Assets,112490000000.0,94020000000.0,76700000000.0,31160000000.0
Held To Maturity Securities,,,,200000000.0
Available For Sale Securities,112490000000.0,94020000000.0,76150000000.0,30710000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,550000000.0,250000000.0
Long Term Equity Investment,790000000.0,510000000.0,460000000.0,410000000.0
Investment Properties,200000000.0,210000000.0,210000000.0,220000000.0
Goodwill And Other Intangible Assets,324360000000.0,306010000000.0,295880000000.0,232170000000.0
Other Intangible Assets,66910000000.0,66360000000.0,62710000000.0,31190000000.0
Goodwill,257450000000.0,239650000000.0,233170000000.0,200980000000.0
Net PPE,858700000000.0,817440000000.0,811640000000.0,741130000000.0
Accumulated Depreciation,,-550490000000.0,-498440000000.0,-449800000000.0
Gross PPE,858700000000.0,1367930000000.0,1310080000000.0,1190930000000.0
Construction In Progress,73400000000.0,52740000000.0,103150000000.0,80460000000.0
Other Properties,785300000000.0,440000000.0,420000000.0,220000000.0
Machinery Furniture Equipment,,1008370000000.0,929810000000.0,861600000000.0
Buildings And Improvements,,262040000000.0,233860000000.0,210960000000.0
Land And Improvements,,44340000000.0,42840000000.0,37690000000.0
Properties,,0.0,0.0,0.0
Current Assets,893110000000.0,985430000000.0,676280000000.0,662820000000.0
Other Current Assets,56390000000.0,22430000000.0,15120000000.0,16400000000.0
Hedging Assets Current,17100000000.0,39880000000.0,18010000000.0,28830000000.0
Assets Held For Sale Current,510000000.0,880000000.0,1520000000.0,1100000000.0
Restricted Cash,,3360000000.0,1160000000.0,1730000000.0
Prepaid Assets,,30760000000.0,14470000000.0,14900000000.0
Inventory,429580000000.0,444830000000.0,306680000000.0,223840000000.0
Other Inventories,,8840000000.0,40000000.0,1270000000.0
Finished Goods,,71800000000.0,48690000000.0,45000000000.0
Work In Process,,204340000000.0,134390000000.0,101020000000.0
Raw Materials,,159850000000.0,123560000000.0,76550000000.0
Other Receivables,80000000.0,5590000000.0,6560000000.0,3270000000.0
Taxes Receivable,1090000000.0,1860000000.0,2070000000.0,2550000000.0
Accounts Receivable,162140000000.0,210760000000.0,129590000000.0,93450000000.0
Allowance For Doubtful Accounts Receivable,,-840000000.0,-770000000.0,-1090000000.0
Gross Accounts Receivable,,211600000000.0,130360000000.0,94540000000.0
Cash Cash Equivalents And Short Term Investments,226220000000.0,225080000000.0,181100000000.0,276750000000.0
Other Short Term Investments,97820000000.0,108690000000.0,97710000000.0,63720000000.0
Cash And Cash Equivalents,128400000000.0,116390000000.0,83390000000.0,213030000000.0
Cash Equivalents,,49950000000.0,28170000000.0,43700000000.0
Cash Financial,,66440000000.0,55220000000.0,169330000000.0
