,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Income Tax Payable,0.0,12538500000.0,10864400000.0,10415800000.0
Accounts Payable,130019900000.0,649452800000.0,739739600000.0,705671900000.0
Total Assets,617707700000.0,3223602700000.0,3342794400000.0,3140802100000.0
Total Non Current Assets,502708200000.0,1754059300000.0,1873934900000.0,1944966400000.0
Other Non Current Assets,5968200000.0,7742800000.0,11511400000.0,12453200000.0
Defined Pension Benefit,67328200000.0,43169400000.0,50900000.0,38210800000.0
Non Current Prepaid Assets,9604600000.0,9473400000.0,9442300000.0,10595600000.0
Non Current Deferred Assets,0.0,38708700000.0,45203500000.0,54578600000.0
Non Current Deferred Taxes Assets,14772600000.0,38708700000.0,45203500000.0,54578600000.0
Non Current Note Receivables,0.0,118720200000.0,175777700000.0,174198700000.0
Non Current Accounts Receivable,0.0,30424800000.0,25773200000.0,24453900000.0
Financial Assets,26860100000.0,20175900000.0,32612200000.0,22911600000.0
Investments And Advances,0.0,74766600000.0,63095500000.0,56786900000.0
Other Investments,12048200000.0,23209200000.0,13683000000.0,10280500000.0
Investmentin Financial Assets,24052300000.0,8063500000.0,7404600000.0,2317500000.0
Available For Sale Securities,24052300000.0,8063500000.0,7404600000.0,2317500000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,4542300000.0,0.0,0.0,0.0
Long Term Equity Investment,279768000000.0,43493900000.0,42007900000.0,44188900000.0
Investmentsin Joint Venturesat Cost,0.0,31895800000.0,0.0,0.0
Investmentsin Associatesat Cost,0.0,11598100000.0,0.0,0.0
Goodwill And Other Intangible Assets,29224800000.0,554883400000.0,622520500000.0,672315100000.0
Other Intangible Assets,29224800000.0,546811700000.0,614483300000.0,664544500000.0
Goodwill,8406000000.0,8071700000.0,8037200000.0,7770600000.0
Net PPE,127047900000.0,855994100000.0,887947700000.0,878462000000.0
Accumulated Depreciation,-1229047500000.0,-1109734400000.0,-989518300000.0,-838663600000.0
Gross PPE,127047900000.0,1965728500000.0,1877466000000.0,1717125600000.0
Construction In Progress,5756500000.0,36653900000.0,85087800000.0,89046800000.0
Other Properties,121291400000.0,3787700000.0,68443700000.0,66830800000.0
Machinery Furniture Equipment,1601765800000.0,1528445800000.0,1408869600000.0,1266214300000.0
Buildings And Improvements,387805200000.0,77858800000.0,0.0,0.0
Land And Improvements,81121000000.0,318982300000.0,0.0,0.0
Properties,0.0,0.0,315064900000.0,295033700000.0
Current Assets,114999500000.0,1469543400000.0,1468859500000.0,1195835700000.0
Other Current Assets,12191800000.0,9302100000.0,3859700000.0,3380100000.0
Hedging Assets Current,11574900000.0,19184900000.0,28514200000.0,23913000000.0
Assets Held For Sale Current,8277800000.0,4957000000.0,2208000000.0,1944300000.0
Restricted Cash,6415100000.0,4726000000.0,7464500000.0,4297000000.0
Prepaid Assets,46498800000.0,54857800000.0,51227200000.0,42501600000.0
Inventory,30279000000.0,352446000000.0,360865000000.0,374527800000.0
Finished Goods,291712700000.0,238753700000.0,273017200000.0,296248800000.0
Work In Process,58407400000.0,55965400000.0,43734800000.0,45502900000.0
Raw Materials,57433800000.0,57726900000.0,44113000000.0,32776100000.0
Receivables,0.0,395011500000.0,363749000000.0,303683800000.0
Other Receivables,1322900000.0,5516700000.0,5848800000.0,4296900000.0
Taxes Receivable,2592600000.0,42911200000.0,50404800000.0,43719500000.0
Loans Receivable,0.0,222162400000.0,180704600000.0,143940500000.0
Accounts Receivable,23077200000.0,124421200000.0,126790800000.0,111726900000.0
Allowance For Doubtful Accounts Receivable,-8212400000.0,-8515700000.0,-9891900000.0,-11140000000.0
Gross Accounts Receivable,165592100000.0,132936900000.0,136682700000.0,122866900000.0
Cash Cash Equivalents And Short Term Investments,48128600000.0,629058100000.0,650971900000.0,441588100000.0
Other Short Term Investments,36914300000.0,247468000000.0,333971800000.0,256910100000.0
Cash And Cash Equivalents,11214300000.0,381590100000.0,317000100000.0,184678000000.0
Cash Equivalents,236140600000.0,381475400000.0,316889000000.0,184608400000.0
Cash Financial,82728900000.0,114700000.0,111100000.0,69600000.0
