,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Net PPE,10007000000.0,10287000000.0,10285000000.0,10191000000.0
Accumulated Depreciation,-16820000000.0,-17784000000.0,-17229000000.0,-16791000000.0
Gross PPE,10007000000.0,10287000000.0,10285000000.0,10191000000.0
Construction In Progress,1728000000.0,1510000000.0,1425000000.0,1310000000.0
Other Properties,10007000000.0,10287000000.0,10285000000.0,10191000000.0
Machinery Furniture Equipment,16455000000.0,17305000000.0,16866000000.0,16586000000.0
Buildings And Improvements,7560000000.0,8086000000.0,8021000000.0,7877000000.0
Land And Improvements,255000000.0,312000000.0,338000000.0,351000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,14688000000.0,15403000000.0,14982000000.0,12971000000.0
Other Current Assets,456000000.0,339000000.0,325000000.0,891000000.0
Hedging Assets Current,162000000.0,78000000.0,34000000.0,75000000.0
Restricted Cash,,,0.0,470000000.0
Prepaid Assets,435000000.0,654000000.0,675000000.0,704000000.0
Inventory,5372000000.0,4985000000.0,4239000000.0,4134000000.0
Finished Goods,2497000000.0,2196000000.0,2081000000.0,2003000000.0
Work In Process,1606000000.0,1577000000.0,1226000000.0,1194000000.0
Raw Materials,1269000000.0,1212000000.0,932000000.0,937000000.0
Receivables,4532000000.0,4660000000.0,4705000000.0,4791000000.0
Other Receivables,103000000.0,110000000.0,125000000.0,172000000.0
Accounts Receivable,4532000000.0,4660000000.0,4705000000.0,4791000000.0
Allowance For Doubtful Accounts Receivable,-174000000.0,-189000000.0,-233000000.0,-161000000.0
Gross Accounts Receivable,4706000000.0,4849000000.0,4938000000.0,4952000000.0
Cash Cash Equivalents And Short Term Investments,3893000000.0,4765000000.0,5038000000.0,2451000000.0
Other Short Term Investments,238000000.0,201000000.0,404000000.0,98000000.0
Cash And Cash Equivalents,3655000000.0,4564000000.0,4634000000.0,2353000000.0
