,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Total Non Current Assets,1429280000000.0,1311110000000.0,1124650000000.0,952510000000.0
Other Non Current Assets,53920000000.0,560000000.0,560000000.0,560000000.0
Non Current Prepaid Assets,22700000000.0,26970000000.0,13490000000.0,19550000000.0
Non Current Deferred Taxes Assets,5390000000.0,0.0,0.0,0.0
Financial Assets,180000000.0,240000000.0,1100000000.0,0.0
Investmentin Financial Assets,89000000000.0,52020000000.0,60170000000.0,11210000000.0
Available For Sale Securities,89000000000.0,43510000000.0,14040000000.0,10740000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,8190000000.0,8510000000.0,46130000000.0,470000000.0
Long Term Equity Investment,7000000000.0,3670000000.0,29690000000.0,2830000000.0
Investmentsin Joint Venturesat Cost,7000000000.0,3670000000.0,29690000000.0,2830000000.0
Investment Properties,860000000.0,1800000000.0,2590000000.0,0.0
Goodwill And Other Intangible Assets,22130000000.0,21820000000.0,21180000000.0,10990000000.0
Other Intangible Assets,20850000000.0,20630000000.0,17820000000.0,6840000000.0
Goodwill,1280000000.0,1190000000.0,3360000000.0,4150000000.0
Net PPE,1243190000000.0,1144230000000.0,951060000000.0,880860000000.0
Accumulated Depreciation,-336590000000.0,-277030000000.0,-219900000000.0,-185590000000.0
Gross PPE,1243190000000.0,1421260000000.0,1170960000000.0,1066450000000.0
Construction In Progress,219210000000.0,167560000000.0,324330000000.0,268570000000.0
Other Properties,1023980000000.0,976670000000.0,626730000000.0,0.0
Machinery Furniture Equipment,1138430000000.0,1032740000000.0,700150000000.0,659450000000.0
Buildings And Improvements,166120000000.0,155840000000.0,105750000000.0,100920000000.0
Land And Improvements,55010000000.0,53670000000.0,29460000000.0,26220000000.0
Properties,1010000000.0,11450000000.0,11270000000.0,11290000000.0
Current Assets,681500000000.0,653740000000.0,358520000000.0,365690000000.0
Other Current Assets,42770000000.0,180000000.0,1280000000.0,780000000.0
Hedging Assets Current,4600000000.0,4260000000.0,1020000000.0,2940000000.0
Assets Held For Sale Current,40000000.0,80000000.0,80000000.0,90000000.0
Restricted Cash,6370000000.0,14390000000.0,3260000000.0,860000000.0
Prepaid Assets,29510000000.0,22010000000.0,12840000000.0,16900000000.0
Inventory,331350000000.0,337870000000.0,142490000000.0,138640000000.0
Finished Goods,10000000.0,190000000.0,10000000.0,220000000.0
Work In Process,141180000000.0,114640000000.0,57730000000.0,54230000000.0
Raw Materials,190160000000.0,223040000000.0,84750000000.0,84190000000.0
Other Receivables,7170000000.0,14450000000.0,15530000000.0,29120000000.0
Taxes Receivable,30000000.0,22370000000.0,8500000000.0,7690000000.0
Accounts Receivable,71340000000.0,74570000000.0,44860000000.0,45050000000.0
Allowance For Doubtful Accounts Receivable,-2740000000.0,-2730000000.0,-2050000000.0,-1810000000.0
Gross Accounts Receivable,74080000000.0,77300000000.0,46910000000.0,46860000000.0
Cash Cash Equivalents And Short Term Investments,224200000000.0,163560000000.0,128660000000.0,123620000000.0
Other Short Term Investments,69960000000.0,75480000000.0,9230000000.0,83960000000.0
Cash And Cash Equivalents,154240000000.0,88080000000.0,119430000000.0,39660000000.0
Cash Equivalents,131150000000.0,67600000000.0,109880000000.0,20780000000.0
Cash Financial,23090000000.0,20480000000.0,9550000000.0,18880000000.0
