,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Goodwill And Other Intangible Assets,108753400000.0,105460400000.0,104710600000.0,101833300000.0
Other Intangible Assets,28499600000.0,27919300000.0,28744900000.0,28495000000.0
Goodwill,80253800000.0,77541100000.0,75965700000.0,73338300000.0
Net PPE,22748200000.0,20681900000.0,17022500000.0,15885200000.0
Accumulated Depreciation,-16800500000.0,-15915000000.0,-15204600000.0,-14490400000.0
Gross PPE,22748200000.0,36596900000.0,32227100000.0,30375600000.0
Construction In Progress,2861000000.0,2094400000.0,931700000.0,875600000.0
Other Properties,19887200000.0,336600000.0,257900000.0,152100000.0
Machinery Furniture Equipment,27149600000.0,25342300000.0,23183300000.0,22142700000.0
Buildings And Improvements,7278300000.0,7144300000.0,6399100000.0,5679400000.0
Land And Improvements,1724000000.0,1679300000.0,1455100000.0,1525800000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,83085800000.0,71356800000.0,70486300000.0,56820600000.0
Other Current Assets,5134900000.0,3905300000.0,3372700000.0,
Hedging Assets Current,347200000.0,510500000.0,244800000.0,481700000.0
Assets Held For Sale Current,,,,0.0
Restricted Cash,147000000.0,132100000.0,119800000.0,112600000.0
Prepaid Assets,1981600000.0,1685600000.0,1353100000.0,1369100000.0
Inventory,27016700000.0,22665100000.0,22491600000.0,17120300000.0
Inventories Adjustments Allowances,,,,0.0
Other Inventories,,,2275300000.0,1843900000.0
Finished Goods,11992400000.0,9164100000.0,8759300000.0,7833500000.0
Work In Process,507400000.0,482700000.0,482900000.0,122800000.0
Raw Materials,14516900000.0,13018300000.0,13249400000.0,9164000000.0
Other Receivables,5297200000.0,7389400000.0,2549400000.0,2236500000.0
Taxes Receivable,208300000.0,2343200000.0,2087300000.0,1751600000.0
Accounts Receivable,7983300000.0,8351500000.0,7613200000.0,9224100000.0
Allowance For Doubtful Accounts Receivable,-396900000.0,-391800000.0,-379500000.0,-149200000.0
Gross Accounts Receivable,8380200000.0,8743300000.0,7992700000.0,9373300000.0
Cash Cash Equivalents And Short Term Investments,37445400000.0,28268000000.0,34016700000.0,24513900000.0
Other Short Term Investments,22049800000.0,13288300000.0,13596800000.0,13297200000.0
Cash And Cash Equivalents,15395600000.0,14979700000.0,20419900000.0,11216700000.0
Cash Equivalents,7976100000.0,8617900000.0,15052400000.0,7532000000.0
Cash Financial,7419500000.0,6361800000.0,5367500000.0,3684700000.0
