,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Other Non Current Assets,1650000000.0,50000000.0,80000000.0,40800000.0
Non Current Prepaid Assets,3130000000.0,2050000000.0,1960000000.0,1843400000.0
Non Current Deferred Taxes Assets,1580000000.0,1870000000.0,1050000000.0,1590000000.0
Investmentin Financial Assets,9460000000.0,2810000000.0,210000000.0,242200000.0
Held To Maturity Securities,1650000000.0,1050000000.0,50000000.0,
Available For Sale Securities,9460000000.0,50000000.0,60000000.0,79700000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1830000000.0,1710000000.0,100000000.0,162500000.0
Long Term Equity Investment,30000000.0,30000000.0,30000000.0,281100000.0
Investmentsin Joint Venturesat Cost,,,,257800000.0
Investmentsin Associatesat Cost,30000000.0,30000000.0,30000000.0,23300000.0
Investment Properties,10000000.0,10000000.0,240000000.0,240200000.0
Goodwill And Other Intangible Assets,3800000000.0,3680000000.0,3790000000.0,3960100000.0
Other Intangible Assets,2570000000.0,2450000000.0,2560000000.0,2730000000.0
Goodwill,1230000000.0,1230000000.0,1230000000.0,1230100000.0
Net PPE,27610000000.0,22600000000.0,21500000000.0,22316400000.0
Accumulated Depreciation,-15070000000.0,-11800000000.0,-8880000000.0,-4599600000.0
Gross PPE,27610000000.0,34400000000.0,30380000000.0,26916000000.0
Construction In Progress,1330000000.0,690000000.0,190000000.0,115200000.0
Other Properties,26280000000.0,21910000000.0,21330000000.0,9348600000.0
Machinery Furniture Equipment,15880000000.0,13820000000.0,12940000000.0,12416300000.0
Buildings And Improvements,24030000000.0,18530000000.0,16400000000.0,4182900000.0
Land And Improvements,1440000000.0,1360000000.0,850000000.0,853000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,224070000000.0,174540000000.0,131970000000.0,101203000000.0
Other Current Assets,12880000000.0,200000000.0,290000000.0,128400000.0
Hedging Assets Current,0.0,40000000.0,30000000.0,32700000.0
Assets Held For Sale Current,180000000.0,,,
Restricted Cash,6850000000.0,9870000000.0,3720000000.0,5226300000.0
Prepaid Assets,12410000000.0,6500000000.0,7070000000.0,1721100000.0
Inventory,165840000000.0,136090000000.0,84080000000.0,81029800000.0
Other Inventories,50000000.0,60000000.0,,53900000.0
Finished Goods,131570000000.0,108890000000.0,61400000000.0,62825400000.0
Work In Process,3970000000.0,4210000000.0,3750000000.0,3534900000.0
Raw Materials,30250000000.0,22930000000.0,18930000000.0,14615600000.0
Other Receivables,1350000000.0,2210000000.0,1250000000.0,1268600000.0
Taxes Receivable,,6320000000.0,,4402000000.0
Accounts Receivable,6740000000.0,5650000000.0,3660000000.0,3115500000.0
Allowance For Doubtful Accounts Receivable,-100000000.0,-70000000.0,-30000000.0,-87500000.0
Gross Accounts Receivable,6840000000.0,5720000000.0,3690000000.0,3203000000.0
Cash Cash Equivalents And Short Term Investments,37080000000.0,7340000000.0,31580000000.0,3984900000.0
Other Short Term Investments,34760000000.0,5150000000.0,29770000000.0,3230000000.0
Cash And Cash Equivalents,2320000000.0,2190000000.0,1810000000.0,754900000.0
Cash Financial,2320000000.0,2190000000.0,1810000000.0,754900000.0
