,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Work In Process,0.0,34470450000.0,20739890000.0,14587040000.0
Raw Materials,0.0,230275220000.0,158621840000.0,152446460000.0
Other Receivables,4576100000.0,18959830000.0,70694150000.0,118180650000.0
Taxes Receivable,1340100000.0,1209940000.0,1884360000.0,1983140000.0
Accounts Receivable,187515800000.0,191872830000.0,160158340000.0,91734070000.0
Allowance For Doubtful Accounts Receivable,0.0,-5282990000.0,-5956440000.0,-4601690000.0
Gross Accounts Receivable,0.0,197155820000.0,166114780000.0,96335760000.0
Cash Cash Equivalents And Short Term Investments,435561000000.0,124267760000.0,119818340000.0,140615660000.0
Other Short Term Investments,409161000000.0,69770460000.0,79625370000.0,92810040000.0
Cash And Cash Equivalents,26400000000.0,54497300000.0,40192970000.0,47805620000.0
Cash Equivalents,0.0,34636710000.0,17342610000.0,30866100000.0
Cash Financial,0.0,19860590000.0,22850360000.0,16939520000.0
