,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Current Capital Lease Obligation,10642700000.0,10362100000.0,11236500000.0,11255400000.0
Current Debt,265713700000.0,240646100000.0,149689700000.0,210976900000.0
Pensionand Other Post Retirement Benefit Plans Current,1624700000.0,3049100000.0,3503500000.0,2763000000.0
Current Provisions,38827300000.0,27684900000.0,47253200000.0,16636700000.0
Payables,397565200000.0,390918500000.0,314474800000.0,229053400000.0
Other Payable,11152900000.0,8601000000.0,9761000000.0,8376000000.0
Dividends Payable,1000400000.0,841800000.0,794500000.0,773100000.0
Total Tax Payable,19239800000.0,13827000000.0,44244400000.0,6095800000.0
Accounts Payable,378325400000.0,367648700000.0,259674900000.0,213808500000.0
Total Assets,2880217400000.0,2854456000000.0,2454872100000.0,2504194500000.0
Total Non Current Assets,2013562000000.0,1928889900000.0,1852753100000.0,1916867300000.0
Other Non Current Assets,37766300000.0,36900200000.0,2785900000.0,2772200000.0
Defined Pension Benefit,69908300000.0,203979600000.0,200194700000.0,272784500000.0
Non Current Prepaid Assets,0.0,14736300000.0,28387500000.0,31143400000.0
Non Current Deferred Taxes Assets,26259600000.0,30239300000.0,15780200000.0,12703300000.0
Financial Assets,4034000000.0,3181500000.0,1626600000.0,2796400000.0
Investmentin Financial Assets,20578000000.0,17423500000.0,11296100000.0,12100400000.0
Held To Maturity Securities,170100000.0,156000000.0,153900000.0,146900000.0
Available For Sale Securities,20578000000.0,16725000000.0,10617600000.0,11032900000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1595500000.0,542500000.0,524600000.0,920600000.0
Long Term Equity Investment,32333300000.0,29616500000.0,24756600000.0,21685400000.0
Investmentsin Joint Venturesat Cost,29816100000.0,27507600000.0,23017700000.0,0.0
Investmentsin Associatesat Cost,2517200000.0,2108900000.0,1738900000.0,0.0
Goodwill And Other Intangible Assets,196073200000.0,60284000000.0,63998900000.0,56652400000.0
Other Intangible Assets,140056700000.0,17172000000.0,20552000000.0,16107100000.0
Goodwill,56016500000.0,43112000000.0,43446900000.0,40545300000.0
Net PPE,1582271600000.0,1493050100000.0,1483826900000.0,1483822500000.0
Accumulated Depreciation,-957654600000.0,-856193700000.0,-794354400000.0,-640749900000.0
Gross PPE,1582271600000.0,2349243800000.0,2278181300000.0,2124572400000.0
Construction In Progress,303079000000.0,212276200000.0,181287400000.0,188620600000.0
Other Properties,1279192600000.0,17751100000.0,1284544500000.0,0.0
Machinery Furniture Equipment,1668343500000.0,1544362000000.0,1589949600000.0,1450196700000.0
Buildings And Improvements,289036000000.0,275883100000.0,202268000000.0,258825600000.0
Land And Improvements,217006400000.0,207701900000.0,272578300000.0,198529700000.0
Properties,183193300000.0,91269500000.0,32098000000.0,28399800000.0
Current Assets,866655400000.0,925566100000.0,602119000000.0,587327200000.0
Other Current Assets,48297500000.0,12423400000.0,10013800000.0,11714000000.0
Hedging Assets Current,5614600000.0,11727400000.0,4987900000.0,14860600000.0
Assets Held For Sale Current,594000000.0,3005400000.0,995300000.0,28234500000.0
Restricted Cash,12273600000.0,2942500000.0,2501000000.0,5127600000.0
Prepaid Assets,37272100000.0,23004700000.0,12116100000.0,20704000000.0
Inventory,544153300000.0,488243900000.0,332763800000.0,310687200000.0
Finished Goods,174886300000.0,161311900000.0,119918600000.0,125201000000.0
Work In Process,94386400000.0,66023700000.0,45629800000.0,42732500000.0
Raw Materials,274880600000.0,260908300000.0,167215400000.0,142753700000.0
Other Receivables,18400000.0,346100000.0,359200000.0,2427600000.0
Taxes Receivable,1176900000.0,616300000.0,1567400000.0,1432000000.0
Accounts Receivable,82572400000.0,122464300000.0,95398400000.0,78849100000.0
Allowance For Doubtful Accounts Receivable,-7549200000.0,-2645400000.0,-3595000000.0,-3087400000.0
Gross Accounts Receivable,90121600000.0,125109700000.0,98993400000.0,81936500000.0
Cash Cash Equivalents And Short Term Investments,184228300000.0,260792100000.0,141416100000.0,113290600000.0
Other Short Term Investments,62929300000.0,104745300000.0,86095300000.0,37871000000.0
Cash And Cash Equivalents,121299000000.0,156046800000.0,55320800000.0,75419600000.0
Cash Financial,121299000000.0,156046800000.0,55320800000.0,75419600000.0
