,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Current Accrued Expenses,13351000000.0,15169000000.0,12559000000.0,12310000000.0
Interest Payable,1577000000.0,1561000000.0,1452000000.0,1441000000.0
Payables,13390000000.0,12373000000.0,10717000000.0,12062000000.0
Dividends Payable,2764000000.0,2709000000.0,2618000000.0,2566000000.0
Total Tax Payable,1876000000.0,1624000000.0,1432000000.0,1771000000.0
Accounts Payable,8750000000.0,8040000000.0,6667000000.0,7725000000.0
Total Assets,379680000000.0,366596000000.0,316481000000.0,291727000000.0
Total Non Current Assets,341823000000.0,329868000000.0,261887000000.0,254254000000.0
Other Non Current Assets,17260000000.0,13329000000.0,13651000000.0,10141000000.0
Investments And Advances,1071000000.0,1061000000.0,589000000.0,558000000.0
Long Term Equity Investment,1071000000.0,1061000000.0,589000000.0,558000000.0
Investmentsin Subsidiariesat Cost,0.0,1061000000.0,589000000.0,558000000.0
Goodwill And Other Intangible Assets,189928000000.0,187899000000.0,130283000000.0,128946000000.0
Other Intangible Assets,161257000000.0,159296000000.0,105510000000.0,104557000000.0
Goodwill,28671000000.0,28603000000.0,24773000000.0,24389000000.0
Net PPE,133564000000.0,127579000000.0,117364000000.0,114609000000.0
Accumulated Depreciation,-200255000000.0,-190201000000.0,-184904000000.0,-173819000000.0
Gross PPE,333819000000.0,317780000000.0,302268000000.0,288428000000.0
Leases,10159000000.0,9587000000.0,9497000000.0,9072000000.0
Construction In Progress,12889000000.0,13057000000.0,8576000000.0,9234000000.0
Other Properties,333819000000.0,317780000000.0,302268000000.0,288428000000.0
Machinery Furniture Equipment,172890000000.0,172943000000.0,171309000000.0,162960000000.0
Buildings And Improvements,35382000000.0,33361000000.0,32933000000.0,31216000000.0
Land And Improvements,747000000.0,673000000.0,608000000.0,594000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,37857000000.0,36728000000.0,54594000000.0,37473000000.0
Other Current Assets,8358000000.0,6906000000.0,6710000000.0,8028000000.0
Current Deferred Assets,2629000000.0,2432000000.0,2472000000.0,2578000000.0
Restricted Cash,1343000000.0,1094000000.0,1195000000.0,1221000000.0
Prepaid Assets,8358000000.0,6906000000.0,6710000000.0,8028000000.0
Inventory,2388000000.0,3055000000.0,1796000000.0,1422000000.0
Receivables,24506000000.0,23846000000.0,23917000000.0,25429000000.0
Accounts Receivable,24506000000.0,23846000000.0,23917000000.0,25429000000.0
Allowance For Doubtful Accounts Receivable,-826000000.0,-896000000.0,-1252000000.0,-733000000.0
Gross Accounts Receivable,25332000000.0,24742000000.0,25169000000.0,26162000000.0
Cash Cash Equivalents And Short Term Investments,2605000000.0,2921000000.0,22171000000.0,2594000000.0
Cash And Cash Equivalents,2605000000.0,2921000000.0,22171000000.0,2594000000.0
