,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Work In Process,1394000000.0,1442000000.0,1649000000.0,1399000000.0
Receivables,15148000000.0,15770000000.0,18738000000.0,23795000000.0
Receivables Adjustments Allowances,0.0,0.0,0.0,-33000000.0
Other Receivables,8607000000.0,9016000000.0,11606000000.0,15925000000.0
Accounts Receivable,6541000000.0,6754000000.0,7132000000.0,7870000000.0
Allowance For Doubtful Accounts Receivable,-233000000.0,-218000000.0,-351000000.0,-299000000.0
Gross Accounts Receivable,6774000000.0,6972000000.0,7483000000.0,8169000000.0
Cash Cash Equivalents And Short Term Investments,8738000000.0,7250000000.0,13812000000.0,8868000000.0
Other Short Term Investments,852000000.0,600000000.0,600000000.0,696000000.0
Cash And Cash Equivalents,7886000000.0,6650000000.0,13212000000.0,8172000000.0
