,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Current Debt,724000000.0,392000000.0,616000000.0,1021000000.0
Other Current Borrowings,362000000.0,231000000.0,460000000.0,435000000.0
Commercial Paper,0.0,0.0,0.0,151000000.0
Current Notes Payable,362000000.0,161000000.0,156000000.0,586000000.0
Payables And Accrued Expenses,10320000000.0,12520000000.0,10076000000.0,9237000000.0
Current Accrued Expenses,2770000000.0,3481000000.0,3790000000.0,2762000000.0
Payables,7550000000.0,9039000000.0,6286000000.0,6475000000.0
Other Payable,2276000000.0,2839000000.0,2126000000.0,2064000000.0
Total Tax Payable,334000000.0,623000000.0,397000000.0,522000000.0
Income Tax Payable,334000000.0,623000000.0,397000000.0,522000000.0
Accounts Payable,4940000000.0,5577000000.0,3763000000.0,3889000000.0
Total Assets,60603000000.0,62990000000.0,61470000000.0,60524000000.0
Total Non Current Assets,40126000000.0,42142000000.0,42386000000.0,43709000000.0
Other Non Current Assets,1363000000.0,1456000000.0,1249000000.0,818000000.0
Non Current Deferred Assets,960000000.0,1358000000.0,2215000000.0,2213000000.0
Non Current Deferred Taxes Assets,960000000.0,1358000000.0,2215000000.0,2213000000.0
Non Current Note Receivables,0.0,0.0,0.0,1063000000.0
Non Current Accounts Receivable,666000000.0,478000000.0,465000000.0,1063000000.0
Investments And Advances,4382000000.0,5238000000.0,4102000000.0,3992000000.0
Other Investments,2793000000.0,3193000000.0,2775000000.0,2588000000.0
Investmentin Financial Assets,0.0,0.0,0.0,2588000000.0
Available For Sale Securities,0.0,0.0,0.0,2588000000.0
Long Term Equity Investment,1589000000.0,2045000000.0,1327000000.0,1404000000.0
Investmentsin Associatesat Cost,1589000000.0,2045000000.0,1327000000.0,1404000000.0
Goodwill And Other Intangible Assets,11086000000.0,11645000000.0,12260000000.0,12555000000.0
Other Intangible Assets,2442000000.0,2881000000.0,3352000000.0,3759000000.0
Goodwill,8644000000.0,8764000000.0,8908000000.0,8796000000.0
Net PPE,21669000000.0,21967000000.0,22095000000.0,23068000000.0
Accumulated Depreciation,-37613000000.0,-37049000000.0,-36086000000.0,-33914000000.0
Gross PPE,59282000000.0,59016000000.0,58181000000.0,56982000000.0
Construction In Progress,2128000000.0,1538000000.0,1604000000.0,1986000000.0
Other Properties,1227000000.0,1412000000.0,1856000000.0,2072000000.0
Machinery Furniture Equipment,42131000000.0,42627000000.0,42108000000.0,40651000000.0
Buildings And Improvements,5045000000.0,5108000000.0,4976000000.0,4742000000.0
Land And Improvements,2129000000.0,2045000000.0,2011000000.0,2177000000.0
Properties,58055000000.0,57604000000.0,56325000000.0,54910000000.0
Current Assets,20477000000.0,20848000000.0,19084000000.0,16815000000.0
Other Current Assets,1848000000.0,934000000.0,889000000.0,658000000.0
Assets Held For Sale Current,0.0,0.0,0.0,0.0
Inventory,6988000000.0,7372000000.0,5701000000.0,6214000000.0
Inventories Adjustments Allowances,-484000000.0,-485000000.0,34000000.0,114000000.0
Finished Goods,4150000000.0,4554000000.0,3140000000.0,3505000000.0
Work In Process,1476000000.0,1615000000.0,996000000.0,1122000000.0
Raw Materials,1846000000.0,1688000000.0,1531000000.0,1473000000.0
Receivables,7755000000.0,9554000000.0,7390000000.0,7555000000.0
Other Receivables,2144000000.0,2713000000.0,2551000000.0,2711000000.0
Notes Receivable,2144000000.0,2713000000.0,2551000000.0,2711000000.0
Accounts Receivable,5611000000.0,6841000000.0,4839000000.0,4844000000.0
Allowance For Doubtful Accounts Receivable,-110000000.0,-54000000.0,-26000000.0,-45000000.0
Gross Accounts Receivable,5721000000.0,6895000000.0,4865000000.0,4889000000.0
Cash Cash Equivalents And Short Term Investments,3886000000.0,2988000000.0,5104000000.0,2388000000.0
Other Short Term Investments,0.0,0.0,0.0,21000000.0
Cash And Cash Equivalents,3886000000.0,2988000000.0,5104000000.0,2367000000.0
