,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Current Assets,174475200000.0,178016300000.0,128306400000.0,148199100000.0
Other Current Assets,11640800000.0,6867100000.0,10132000000.0,25300000.0
Hedging Assets Current,1940100000.0,3400000.0,150500000.0,396400000.0
Assets Held For Sale Current,19412600000.0,18984800000.0,3548600000.0,0.0
Current Deferred Assets,0.0,0.0,0.0,0.0
Restricted Cash,20309900000.0,14087100000.0,283400000.0,999800000.0
Prepaid Assets,13975500000.0,5100600000.0,10025400000.0,8325000000.0
Inventory,4519700000.0,3811900000.0,9918500000.0,2882800000.0
Work In Process,0.0,0.0,6174300000.0,0.0
Raw Materials,4519700000.0,3811900000.0,3744200000.0,2882800000.0
Other Receivables,4081000000.0,19261800000.0,16445300000.0,30757500000.0
Taxes Receivable,0.0,0.0,0.0,0.0
Accounts Receivable,39407900000.0,24696800000.0,29257100000.0,32021400000.0
Allowance For Doubtful Accounts Receivable,-1911100000.0,-1192500000.0,-1119500000.0,-680500000.0
Gross Accounts Receivable,41319000000.0,25889300000.0,30376600000.0,32701900000.0
Cash Cash Equivalents And Short Term Investments,95413200000.0,91485100000.0,58310800000.0,72483000000.0
Other Short Term Investments,86093300000.0,5517400000.0,16330400000.0,528400000.0
Cash And Cash Equivalents,9319900000.0,85967700000.0,41980400000.0,71954600000.0
Cash Equivalents,3057500000.0,2056400000.0,5109100000.0,443800000.0
Cash Financial,6262400000.0,83911300000.0,36871300000.0,71510800000.0
