,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Properties,0.0,0.0,0.0,0.0
Current Assets,661096000000.0,620752000000.0,523186000000.0,519851000000.0
Other Current Assets,1464000000.0,1223000000.0,783000000.0,135000000.0
Hedging Assets Current,1844000000.0,3032000000.0,4064000000.0,3025000000.0
Assets Held For Sale Current,,,,0.0
Current Deferred Assets,1037000000.0,875000000.0,812000000.0,1258000000.0
Prepaid Assets,23219000000.0,47941000000.0,16469000000.0,14129000000.0
Inventory,1188000000.0,1334000000.0,1064000000.0,1865000000.0
Finished Goods,1158000000.0,1306000000.0,937000000.0,1252000000.0
Raw Materials,30000000.0,28000000.0,127000000.0,613000000.0
Receivables,230478000000.0,215066000000.0,153875000000.0,164255000000.0
Other Receivables,89188000000.0,86521000000.0,47069000000.0,45163000000.0
Duefrom Related Parties Current,1534000000.0,1552000000.0,516000000.0,1350000000.0
Taxes Receivable,13020000000.0,9939000000.0,10364000000.0,10687000000.0
Accrued Interest Receivable,386000000.0,1835000000.0,1628000000.0,2581000000.0
Accounts Receivable,126350000000.0,115219000000.0,94298000000.0,104474000000.0
Allowance For Doubtful Accounts Receivable,-6813000000.0,,,
Gross Accounts Receivable,133163000000.0,,,
Cash Cash Equivalents And Short Term Investments,401866000000.0,351281000000.0,346119000000.0,335184000000.0
Other Short Term Investments,309986000000.0,247445000000.0,176326000000.0,190685000000.0
Cash And Cash Equivalents,91880000000.0,103836000000.0,169793000000.0,144499000000.0
Cash Equivalents,,,,110412000000.0
Cash Financial,91880000000.0,103836000000.0,169793000000.0,144499000000.0
